0,0,0.024138,0.54492,0.22144,0.47876,0.23145,0.50439,0.23853,0.59961,0.27466,0.4519,0.28271,0.68799,0.38916,0.37183,0.39551
1,1,0.12537,0.54395,0.22632,0.47778,0.23499,0.50586,0.24915,0.6001,0.27148,0.45215,0.28345,0.6958,0.39819,0.37158,0.396
2,2,0.24859,0.54541,0.23657,0.48193,0.24463,0.51221,0.26392,0.60107,0.26782,0.45557,0.28809,0.69873,0.39478,0.37061,0.396
4,4,0.38601,0.55078,0.24414,0.48438,0.25244,0.51758,0.27881,0.604,0.27002,0.45605,0.29102,0.7002,0.39087,0.36963,0.39893
5,5,0.48335,0.55127,0.23718,0.48633,0.24524,0.51953,0.26514,0.604,0.26733,0.45679,0.28857,0.69775,0.38696,0.36963,0.39355
6,6,0.5915,0.55469,0.22522,0.49146,0.23291,0.52246,0.24744,0.60596,0.26709,0.45679,0.28003,0.69531,0.38452,0.36987,0.38892
7,7,0.70729,0.55566,0.22607,0.49414,0.23291,0.52393,0.2489,0.60791,0.26562,0.45825,0.27734,0.69727,0.38818,0.36841,0.39038
8,8,0.82957,0.55957,0.23694,0.49707,0.24023,0.52881,0.2627,0.6084,0.26953,0.45825,0.28442,0.69873,0.39038,0.37134,0.40137
9,9,0.93358,0.56934,0.24463,0.50635,0.24634,0.53857,0.26636,0.60938,0.2876,0.45874,0.29419,0.68652,0.42358,0.35889,0.41113
11,11,1.0533,0.56982,0.24048,0.50439,0.24182,0.53857,0.26318,0.61328,0.28296,0.45825,0.28857,0.68408,0.41675,0.35962,0.39795
12,12,1.1631,0.57422,0.23425,0.50879,0.23694,0.54297,0.25659,0.61572,0.28076,0.4585,0.28857,0.68848,0.42285,0.36108,0.40576
13,13,1.274,0.58008,0.24292,0.51514,0.24268,0.5498,0.26807,0.61377,0.2832,0.46387,0.28467,0.69873,0.3894,0.36401,0.39526
14,14,1.4007,0.58301,0.24902,0.51855,0.24622,0.5542,0.27539,0.61475,0.28271,0.45801,0.28149,0.70459,0.38428,0.35864,0.39062
15,15,1.528,0.58301,0.24695,0.51855,0.24585,0.55469,0.27295,0.62012,0.28345,0.46045,0.28418,0.70605,0.38379,0.36377,0.38379
16,16,1.6388,0.58203,0.24573,0.5166,0.24353,0.55273,0.27197,0.61816,0.28223,0.4624,0.28394,0.70703,0.38647,0.36304,0.38599
17,17,1.7497,0.58008,0.24683,0.51416,0.24475,0.54932,0.27393,0.6167,0.28369,0.46265,0.28369,0.70508,0.38354,0.36475,0.38574
19,19,1.8764,0.56201,0.23816,0.4978,0.2395,0.52979,0.26514,0.6084,0.27295,0.45654,0.28345,0.70361,0.38452,0.3667,0.38989
20,20,1.9871,0.55322,0.23706,0.48853,0.23901,0.521,0.26221,0.60547,0.27295,0.4541,0.28516,0.7002,0.38965,0.37012,0.3938
21,21,2.1127,0.54932,0.23853,0.48584,0.24182,0.51416,0.26318,0.59912,0.28125,0.45532,0.28809,0.69189,0.41846,0.36841,0.41064
22,22,2.2063,0.54834,0.23804,0.48291,0.24194,0.51221,0.26294,0.60059,0.27979,0.45239,0.28687,0.69189,0.41797,0.3667,0.42041
23,23,2.3345,0.54932,0.23572,0.48291,0.24133,0.51172,0.26147,0.60791,0.28223,0.45483,0.28809,0.69141,0.41504,0.3689,0.41797
24,24,2.4491,0.53906,0.23596,0.47656,0.23706,0.49854,0.25635,0.60059,0.28271,0.45654,0.27368,0.67676,0.41992,0.36475,0.40381
26,26,2.5579,0.5415,0.23572,0.479,0.2356,0.49976,0.25488,0.60352,0.28418,0.45947,0.27222,0.67529,0.41724,0.36792,0.39551
27,27,2.6676,0.54834,0.23682,0.48389,0.23633,0.50391,0.25562,0.60791,0.28491,0.46631,0.27319,0.67871,0.41553,0.37085,0.39502
28,28,2.7754,0.55469,0.23584,0.49243,0.23364,0.51025,0.25537,0.62061,0.28491,0.47559,0.2666,0.69482,0.40967,0.37329,0.3916
29,29,2.892,0.55908,0.2356,0.49829,0.23303,0.51514,0.25562,0.62842,0.28882,0.49146,0.26758,0.70215,0.40796,0.39307,0.38501
